,fp rate,tp rate,threshold
141,0.15850515463917525,0.7153024911032029,0.35971685236190065
142,0.17268041237113402,0.7153024911032029,0.34816484311586826
143,0.17268041237113402,0.7188612099644128,0.34749649770468144
144,0.17525773195876287,0.7188612099644128,0.34562310529696977
145,0.17654639175257733,0.7188612099644128,0.34448089738207466
146,0.17654639175257733,0.7224199288256228,0.3429951794446357
147,0.17783505154639176,0.7224199288256228,0.34130485594916343
148,0.17783505154639176,0.7259786476868327,0.3407190247961935
149,0.18170103092783504,0.7259786476868327,0.3393167061881686
150,0.18170103092783504,0.7330960854092526,0.33809016901442657
151,0.18298969072164947,0.7330960854092526,0.3375786125813697
152,0.18298969072164947,0.7437722419928826,0.33318349733261315
153,0.18427835051546393,0.7437722419928826,0.3328865958273107
154,0.18427835051546393,0.7473309608540926,0.3321281687406643
155,0.18943298969072164,0.7473309608540926,0.3272530882004109
156,0.18943298969072164,0.7544483985765125,0.3236915483441086
157,0.19716494845360824,0.7544483985765125,0.31716325050861494
158,0.19716494845360824,0.7580071174377224,0.3138352458272255
159,0.19974226804123713,0.7580071174377224,0.31065266340147313
160,0.19974226804123713,0.7651245551601423,0.30799601958729667
161,0.2036082474226804,0.7651245551601423,0.3048401484532942
162,0.2036082474226804,0.7686832740213523,0.30471308372807104
163,0.20489690721649484,0.7686832740213523,0.30368756586951257
164,0.20489690721649484,0.7722419928825622,0.3001914191167998
165,0.21520618556701032,0.7722419928825622,0.2936120666655886
166,0.21520618556701032,0.7793594306049823,0.29105940333891783
167,0.2190721649484536,0.7793594306049823,0.28988630106348673
168,0.2190721649484536,0.7829181494661922,0.28827997574282344
169,0.22036082474226804,0.7829181494661922,0.2882400217394767
170,0.22036082474226804,0.7864768683274022,0.28682267988675203
171,0.22293814432989692,0.7864768683274022,0.28510534152010963
172,0.22293814432989692,0.7900355871886121,0.2845761596766363
173,0.22422680412371135,0.7900355871886121,0.28415554188459147
174,0.2268041237113402,0.7935943060498221,0.28041530828536954
175,0.22938144329896906,0.7935943060498221,0.2798214240692378
176,0.22938144329896906,0.797153024911032,0.2788667216238782
177,0.23324742268041238,0.797153024911032,0.27621273352727493
178,0.23324742268041238,0.800711743772242,0.27519543257618456
179,0.2345360824742268,0.800711743772242,0.27415494650348915
180,0.2345360824742268,0.8113879003558719,0.27254603739755096
181,0.23582474226804123,0.8113879003558719,0.27025471321265415
182,0.23582474226804123,0.8149466192170819,0.27000978717228447
183,0.25,0.8149466192170819,0.2593562558382119
184,0.25,0.8256227758007118,0.2507603302925603
185,0.26804123711340205,0.8256227758007118,0.23746508948369055
186,0.26804123711340205,0.8291814946619217,0.2364916763456134
187,0.27448453608247425,0.8291814946619217,0.23249027856595184
188,0.27448453608247425,0.8327402135231317,0.23177258183341917
189,0.28350515463917525,0.8327402135231317,0.22473146553512532
190,0.28350515463917525,0.8362989323843416,0.22445306190675737
191,0.2847938144329897,0.8362989323843416,0.22435247373128314
192,0.2847938144329897,0.8398576512455516,0.22400497044544693
193,0.28865979381443296,0.8398576512455516,0.22245554199314638
194,0.28865979381443296,0.8434163701067615,0.22238767081608818
195,0.2925257731958763,0.8434163701067615,0.21843947528921828
196,0.2925257731958763,0.8469750889679716,0.21563893835542908
